algorithm	PC1	PC2
sphingolip_3883-omicsintegrator2-params-NIXQON6	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-I5EKII6	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-ON3OUHY	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-RCXKAY7	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-KMHTT5N	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-JHH34ZE	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-Z2C4Y5G	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-R2T74G3	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-O3SYN4K	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-K2CK6DC	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-ISZN2DE	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-J5QF4A3	2.353152406133392	1.0655061434837378
sphingolip_3883-omicsintegrator2-params-ROZICUS	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-B6FPMEP	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-G6QWKUF	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-RNOITRI	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-24QHVS5	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-H5EGTCE	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-SX6MWZF	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-YYQQGSW	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-VKYXWNI	0.04907276278893913	2.269139129989439
sphingolip_3883-omicsintegrator2-params-JMDFQGQ	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-2WECIOD	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-XLW3AU2	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-TK757XH	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-G3MKBIH	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-62LFP5D	3.88110959233858	-0.1849383236673337
sphingolip_3883-omicsintegrator2-params-QGDDCNR	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-BERGTKM	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-QUD5DGU	-0.6998574832788664	2.2332697323971487
sphingolip_3883-omicsintegrator2-params-VUTDEKI	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-G5PCTWW	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-BLZ4Z5H	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-QA7UVT2	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-EUXS342	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-2ETE5TC	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-XQYZBRY	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-K44Y7SY	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-RIX5P6Y	-0.6998574832788664	2.2332697323971487
sphingolip_3883-omicsintegrator2-params-KSSGLIJ	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-VOU2GLP	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-3XS3BUE	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-GWFZFC3	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-BBDIWEE	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-WSTZQ5T	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-FCBNYQN	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-ZK2ZPTQ	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-E7S3CYK	-0.6998574832788664	2.2332697323971487
sphingolip_3883-omicsintegrator2-params-JDGM2QR	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-2VM5MQL	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-O2NMIFG	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-GIILIYF	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-DGG4UVF	-2.0712973684012996	-0.21532821775999803
sphingolip_3883-omicsintegrator2-params-CIOIRMT	-2.0712973684012996	-0.21532821775999803
