Node1	Node2	Frequency	Direction
5NT1B_HUMAN	ITPA_HUMAN	0.7777777777777778	U
5NT1B_HUMAN	PNPH_HUMAN	0.7777777777777778	U
ALLC_HUMAN	chebi:16199	0.7222222222222222	U
CNRG_HUMAN	NME1-NME2	0.5555555555555556	U
DPOD3_HUMAN	ITPA_HUMAN	0.7777777777777778	U
DPOG1_HUMAN	ITPA_HUMAN	0.7777777777777778	U
ENPP1_HUMAN	NME1-NME2	0.5555555555555556	U
ENTP5_HUMAN	IMDH2_HUMAN	0.6296296296296297	U
IMDH2_HUMAN	ITPA_HUMAN	0.7407407407407407	U
ITPA_HUMAN	chebi:15996	0.7777777777777778	U
FHIT_HUMAN	NME1-NME2	0.6481481481481481	U
NME1-NME2	PDE6B_HUMAN	0.5555555555555556	U
NTPCR_HUMAN	chebi:16761	0.5555555555555556	U
NME1-NME2	NUDT9_HUMAN	0.5555555555555556	U
NDKA_HUMAN	PDE1C_HUMAN	0.5555555555555556	U
NME1-NME2	PDE1C_HUMAN	0.6481481481481481	U
NME1-NME2	PDE4B_HUMAN	0.5555555555555556	U
NME1-NME2	PDE4D_HUMAN	0.5555555555555556	U
PNPH_HUMAN	chebi:16750	0.7777777777777778	U
PNPH_HUMAN	chebi:17596	0.7777777777777778	U
ITPA_HUMAN	REV3L_HUMAN	0.7777777777777778	U
URAD	chebi:31132	0.7592592592592593	U
chebi:138560	chebi:16761	0.7777777777777778	U
ITPA_HUMAN	chebi:16039	0.7777777777777778	U
chebi:16039	chebi:44897	0.7777777777777778	U
NT5C_HUMAN	chebi:16750	0.7777777777777778	U
chebi:15996	chebi:16761	0.7777777777777778	U
5NT1B_HUMAN	chebi:17172	0.7777777777777778	U
NT5M_HUMAN	chebi:17172	0.7777777777777778	U
NT5C_HUMAN	chebi:17256	0.7777777777777778	U
ENPP1_HUMAN	chebi:17985	0.6851851851851852	U
NME1-NME2	chebi:44897	0.5555555555555556	U
URAD	chebi:15678	0.48148148148148145	U
chebi:138560	chebi:16526	0.48148148148148145	U
chebi:15678	chebi:16526	0.48148148148148145	U
chebi:16690	chebi:17633	0.6666666666666666	U
chebi:17256	chebi:26078	0.6666666666666666	U
chebi:17633	chebi:26078	0.6666666666666666	U
chebi:16199	chebi:17431	0.4444444444444444	U
chebi:16526	chebi:17431	0.4444444444444444	U
PDE4D_HUMAN	chebi:16356	0.14814814814814814	U
CNRG_HUMAN	chebi:16356	0.14814814814814814	U
PDE1C_HUMAN	chebi:16356	0.14814814814814814	U
PDE4B_HUMAN	chebi:16356	0.14814814814814814	U
PDE6B_HUMAN	chebi:16356	0.14814814814814814	U
chebi:15996	chebi:16356	0.14814814814814814	U
CAH1_HUMAN	ENPP1_HUMAN	0.07407407407407407	U
CAH1_HUMAN	NTPCR_HUMAN	0.07407407407407407	U
NTPCR_HUMAN	chebi:15377	0.07407407407407407	U
chebi:15377	chebi:16960	0.07407407407407407	U
chebi:15377	chebi:15996	0.07407407407407407	U
NUDT9_HUMAN	chebi:16960	0.07407407407407407	U
FHIT_HUMAN	NDKA_HUMAN	0.037037037037037035	U
