Node1	Node2	Frequency	Direction
BGLR_HUMAN	UD15_HUMAN	0.48148148148148145	U
UD14_HUMAN	chebi:17200	0.48148148148148145	U
UDB28_HUMAN	chebi:17200	0.48148148148148145	U
UD15_HUMAN	chebi:17200	0.48148148148148145	U
UD17_HUMAN	chebi:17200	0.48148148148148145	U
UD19_HUMAN	chebi:17200	0.48148148148148145	U
UDB17_HUMAN	chebi:17200	0.48148148148148145	U
chebi:16082	chebi:17200	0.6296296296296297	U
GBA3_HUMAN	SUIS_HUMAN	0.46296296296296297	U
SUIS_HUMAN	chebi:28189	0.6481481481481481	U
SUIS_HUMAN	chebi:28645	0.6296296296296297	U
GBA3_HUMAN	UDB28_HUMAN	0.46296296296296297	U
chebi:15422	chebi:17665	0.5925925925925926	U
PGM1_HUMAN	chebi:17665	0.5370370370370371	U
chebi:17665	chebi:17925	0.5370370370370371	U
chebi:17925	chebi:28189	0.5370370370370371	U
UD14_HUMAN	UXS1_HUMAN	0.07407407407407407	U
UD15_HUMAN	UXS1_HUMAN	0.07407407407407407	U
UD19_HUMAN	UXS1_HUMAN	0.07407407407407407	U
UDB17_HUMAN	UXS1_HUMAN	0.07407407407407407	U
UD17_HUMAN	UXS1_HUMAN	0.07407407407407407	U
UDB28_HUMAN	UXS1_HUMAN	0.07407407407407407	U
UXS1_HUMAN	chebi:16082	0.07407407407407407	U
chebi:17200	chebi:18066	0.07407407407407407	U
chebi:17665	chebi:29042	0.07407407407407407	U
chebi:18066	chebi:29042	0.07407407407407407	U
BGLR_HUMAN	chebi:8990	0.07407407407407407	U
chebi:17200	chebi:8990	0.07407407407407407	U
