Node1	Node2	Directionality
AGT1_HUMAN	HEM1_HUMAN	U
AGT1_HUMAN	HEM0_HUMAN	U
AGT1_HUMAN	GCST_HUMAN	U
AGT1_HUMAN	CBS_HUMAN	U
AGT1_HUMAN	OXDA_HUMAN	U
AGT1_HUMAN	GATM_HUMAN	U
AGT1_HUMAN	KBL_HUMAN	U
AGT1_HUMAN	GNMT_HUMAN	U
AGT1_HUMAN	SOX_HUMAN	U
AGT1_HUMAN	SERC_HUMAN	U
AGT1_HUMAN	SERB_HUMAN	U
AGT1_HUMAN	SARDH_HUMAN	U
AGT1_HUMAN	GLYC_HUMAN	U
AGT1_HUMAN	SRR_HUMAN	U
AGT1_HUMAN	chebi:15428	U
AGT1_HUMAN	chebi:16015	U
AGT1_HUMAN	chebi:16134	U
AGT1_HUMAN	chebi:16240	U
AGT1_HUMAN	chebi:16891	U
AGT1_HUMAN	chebi:16977	U
AGT1_HUMAN	chebi:17115	U
AGT1_HUMAN	chebi:30841	U
AGT1_HUMAN	chebi:30915	U
AGT1_HUMAN	chebi:32816	U
HEM1_HUMAN	AGT1_HUMAN	U
HEM1_HUMAN	OXDA_HUMAN	U
HEM1_HUMAN	GATM_HUMAN	U
HEM1_HUMAN	KBL_HUMAN	U
HEM1_HUMAN	GNMT_HUMAN	U
HEM1_HUMAN	SOX_HUMAN	U
HEM1_HUMAN	SARDH_HUMAN	U
HEM1_HUMAN	chebi:15346	U
HEM1_HUMAN	chebi:15380	U
HEM1_HUMAN	chebi:15428	U
HEM1_HUMAN	chebi:17549	U
HEM0_HUMAN	AGT1_HUMAN	U
HEM0_HUMAN	OXDA_HUMAN	U
HEM0_HUMAN	GATM_HUMAN	U
HEM0_HUMAN	KBL_HUMAN	U
HEM0_HUMAN	GNMT_HUMAN	U
HEM0_HUMAN	SOX_HUMAN	U
HEM0_HUMAN	SARDH_HUMAN	U
HEM0_HUMAN	chebi:15346	U
HEM0_HUMAN	chebi:15380	U
HEM0_HUMAN	chebi:15428	U
HEM0_HUMAN	chebi:17549	U
AL7A1_HUMAN	chebi:17750	U
GCST_HUMAN	AGT1_HUMAN	U
GCST_HUMAN	CHEBI:15635	U
GCST_HUMAN	OXDA_HUMAN	U
GCST_HUMAN	DLDH_HUMAN	U
GCST_HUMAN	chebi:16134	U
GCST_HUMAN	chebi:16194	U
GCST_HUMAN	chebi:16882	U
GCST_HUMAN	chebi:1989	U
AOC2_HUMAN	AGT1_HUMAN	U
AOC2_HUMAN	GCST_HUMAN	U
AOC2_HUMAN	OXDA_HUMAN	U
AOC2_HUMAN	SOX_HUMAN	U
